UID,Fullname,Version,Insurance
107,Adele Jensen,2.3,Kemper
055,Jimmy Reeves,2.4,State Farm
705,Raymond McCarthy,1.2,Allstate Corp
815,Allen Moran,1.0,Auto-Owners Insurance
815,Maggie Hammond,2.3,Travelers
264,Christopher Soto,1.0,USAA
509,Elmer Jordan,2.5,Auto-Owners Insurance
776,Lora Gonzales,1.0,Kemper
138,Maud Allison,2.1,Allstate Corp
893,Rachel Holland,3.0,Allstate Corp
571,Luella Hodges,1.2,Progressive
282,Gavin Moore,1.5,Auto-Owners Insurance
942,Essie Patrick,2.4,Progressive
985,Edgar Edwards,1.5,Kemper
008,Bertha Rowe,1.0,Travelers
010,Cynthia Rowe,2.9,State Farm
638,Myrtle Lane,4.0,Allstate Corp
785,Ernest Schneider,1.1,Allstate Corp
550,Rhoda Erickson,2.6,Progressive
232,Nicholas Harrison,2.7,State Farm
712,Ronald Lloyd,2.1,Kemper
180,Johnny French,1.3,Travelers
728,Annie Fletcher,1.0,Auto-Owners Insurance
411,Frederick Hogan,2.7,USAA
483,Warren Ortiz,1.2,Progressive
674,Dylan Jefferson,1.1,Allstate Corp
154,Garrett Wilkins,2.3,Kemper
951,Howard Hopkins,1.1,Kemper
956,Annie Knight,1.2,Liberty Mutual
375,Lizzie Reyes,1.3,USAA
853,Francis Oliver,1.0,Travelers
179,Miguel Garner,1.2,Auto-Owners Insurance
158,Harvey Hogan,2.7,Travelers
895,Harriet Parker,2.9,Liberty Mutual
578,Janie Quinn,2.9,USAA
033,Walter McCarthy,1.5,State Farm
215,Jon King,2.7,State Farm
925,Katharine Lamb,2.5,State Farm
331,Alexander Craig,2.2,Liberty Mutual
714,Julian Graves,2.6,USAA
843,Laura Richards,2.0,Allstate Corp
210,Leroy Bishop,1.0,Travelers
919,Verna Becker,4.0,Liberty Mutual
833,Ronnie Newton,2.5,USAA
097,Brent Sparks,2.4,Kemper
979,Minerva Cross,2.3,Liberty Mutual
604,Isabelle Daniel,2.6,USAA
107,Max Bailey,2.2,Liberty Mutual
061,Christopher Green,1.2,Allstate Corp
972,Edward Castillo,2.9,Allstate Corp
490,Richard Brewer,2.5,Travelers
507,Brandon Davis,3.0,Progressive
588,Myrtie Sanchez,1.1,Allstate Corp
704,Patrick Bass,2.1,Auto-Owners Insurance
054,Norman Houston,1.3,Progressive
610,Edward Davis,1.5,Allstate Corp
031,Frances Sullivan,2.1,Liberty Mutual
183,Frederick Davidson,2.4,State Farm
685,Juan Freeman,2.5,Progressive
837,Flora Newton,2.9,Travelers
164,Marie Gilbert,2.9,Progressive
970,Hallie Brock,2.7,USAA
568,Elizabeth Walker,2.4,Progressive
399,Keith Guzman,4.0,Auto-Owners Insurance
075,Sarah Lyons,2.4,Kemper
206,Danny Malone,2.2,Allstate Corp
618,Virgie Hammond,2.9,Travelers
883,Bryan Lamb,2.1,Travelers
480,Jose Price,2.9,State Farm
969,Leroy Anderson,1.2,State Farm
038,Kyle Ferguson,3.0,Auto-Owners Insurance
207,Michael Oliver,1.2,Allstate Corp
386,Emma Glover,1.2,Allstate Corp
910,Shawn Fletcher,2.7,Progressive
750,Violet Powell,2.7,Liberty Mutual
520,Isaac Taylor,2.0,Liberty Mutual
483,Samuel Ramirez,1.1,State Farm
670,Vincent Potter,2.4,Travelers
564,Benjamin Fuller,2.4,Kemper
928,Sadie Lawrence,2.4,Liberty Mutual
966,Myrtle Powell,3.0,Auto-Owners Insurance
088,Matilda Cox,2.5,Progressive
043,Kyle Newton,1.1,Auto-Owners Insurance
592,Kevin Owen,1.3,Allstate Corp
438,Lucas Lowe,1.3,Auto-Owners Insurance
723,Ida Goodwin,1.2,Auto-Owners Insurance
305,Blake Patrick,1.2,Kemper
735,Linnie Haynes,1.2,Progressive
574,Vincent Torres,1.2,USAA
793,Rosalie Blair,2.5,Allstate Corp
021,Myrtie Adams,1.5,Auto-Owners Insurance
975,Dorothy Swanson,2.0,Liberty Mutual
370,Jean Waters,2.1,Travelers
059,Michael Blair,2.9,Auto-Owners Insurance
822,Marguerite Wise,2.3,Progressive
874,Bess Drake,2.5,State Farm
016,Ernest Jennings,2.5,Auto-Owners Insurance
524,Emily Bush,4.0,Progressive
539,Bettie Flores,2.6,Allstate Corp
914,Mae Thornton,3.0,Allstate Corp
459,Jeffrey Mathis,2.0,Liberty Mutual
312,Celia Rodgers,3.0,Kemper
754,Effie Ferguson,2.6,Travelers
054,Kenneth Vaughn,3.0,Auto-Owners Insurance
882,Marie Boone,2.2,Auto-Owners Insurance
788,Lola Williamson,3.0,Travelers
155,Dean Baker,2.9,Liberty Mutual
260,Mable Burgess,2.5,Progressive
970,Phoebe Bradley,2.6,USAA
710,Amelia Fisher,2.6,Kemper
276,Randy Cohen,2.4,State Farm
061,Alberta Holmes,1.3,Kemper
991,Daniel Nelson,2.5,Progressive
390,Estella Bradley,1.2,Liberty Mutual
189,Tom Gregory,2.0,Travelers
015,Adeline Brock,1.3,Allstate Corp
194,Clara Gordon,3.0,Progressive
064,Augusta Carpenter,1.0,USAA
290,Mayme Nguyen,2.9,Liberty Mutual
834,Jeffery Oliver,2.6,USAA
546,Edgar Edwards,2.3,Kemper
550,Alice Waters,3.0,Auto-Owners Insurance
565,Effie Griffith,2.4,Auto-Owners Insurance
288,Rosetta Mathis,2.0,Auto-Owners Insurance
417,Jeffrey Griffin,2.4,USAA
694,Stephen Burton,1.5,USAA
609,Ollie Nichols,1.5,Auto-Owners Insurance
073,Phillip Knight,3.0,USAA
718,Mayme Cox,1.0,Liberty Mutual
042,Calvin Holloway,1.0,Allstate Corp
961,Jane Blake,4.0,Progressive
735,May Sullivan,1.2,Travelers
774,Raymond Guerrero,1.5,Liberty Mutual
510,Minerva Benson,2.5,Auto-Owners Insurance
035,Adeline Stephens,2.5,Travelers
835,Bryan Mendez,1.0,Liberty Mutual
673,Elizabeth James,2.7,USAA
114,Clifford Cain,2.4,State Farm
139,Ora Mendez,2.7,Kemper
358,Bill Chavez,1.2,Kemper
808,Mike Sherman,1.1,State Farm
394,Keith Barton,2.2,Allstate Corp
207,Teresa Walters,2.1,Kemper
413,Travis Mack,2.2,Auto-Owners Insurance
281,Genevieve Wells,1.2,USAA
401,Ollie Valdez,4.0,USAA
213,Lawrence Salazar,1.2,Auto-Owners Insurance
562,Phillip Soto,1.0,Kemper
598,Lillie Moody,2.7,Auto-Owners Insurance
305,Philip Brewer,1.3,Liberty Mutual
285,Lawrence Keller,2.7,Auto-Owners Insurance
443,Evan Morales,2.2,Kemper
184,James Griffin,1.2,Kemper
727,Isabella Cummings,2.0,Kemper
397,Derek Strickland,1.5,Progressive
760,Noah Guerrero,3.0,Travelers
488,Cody Watts,1.1,USAA
533,Hallie Little,3.0,Allstate Corp
337,Millie Larson,2.9,Progressive
834,Rosetta Freeman,2.9,Auto-Owners Insurance
534,Edward Miles,2.3,Allstate Corp
219,Lilly Rivera,3.0,Auto-Owners Insurance
531,Janie Stephens,2.5,Kemper
120,Troy Gonzales,2.5,USAA
838,Susie Schultz,3.0,Liberty Mutual
035,Alex Holloway,1.5,Liberty Mutual
069,Herbert Shelton,2.3,Progressive
778,Barbara Francis,2.3,Travelers
604,Mitchell Malone,2.5,Kemper
188,Sarah McLaughlin,1.0,USAA
727,Chase Garza,2.3,Auto-Owners Insurance
826,Irene Reyes,2.4,State Farm
382,Bessie Day,2.0,Auto-Owners Insurance
479,Christopher Hogan,2.1,Progressive
188,Dean McBride,2.6,Kemper
083,Lena Hansen,2.9,Allstate Corp
746,Minerva Newman,3.0,USAA
402,Seth Hicks,2.9,State Farm
236,Linnie Matthews,1.5,Travelers
430,Mayme Bush,2.0,Auto-Owners Insurance
389,Leila Cross,1.3,Allstate Corp
525,Teresa Stephens,2.7,Progressive
243,Francis Stokes,1.0,Auto-Owners Insurance
480,Larry Pierce,2.7,Allstate Corp
155,Leila Wilson,2.7,Kemper
145,Gertrude Padilla,2.3,Travelers
666,Anthony Stone,2.5,State Farm
349,Jim Simmons,1.1,Progressive
885,Augusta Abbott,1.1,Progressive
312,Lida Tucker,2.0,Auto-Owners Insurance
387,Terry Vargas,3.0,Liberty Mutual
764,Delia Ross,2.0,Progressive
190,Violet Garcia,2.4,State Farm
710,Ricardo Moody,1.2,Travelers
978,Hester Sutton,2.5,Progressive
745,Elnora Carpenter,2.2,Kemper
644,Mason Thompson,2.7,Travelers
501,Travis Sanders,2.2,Allstate Corp
762,Lura Watkins,1.1,USAA
510,Estelle Evans,2.0,Auto-Owners Insurance
229,Duane Day,2.6,State Farm
765,Cody Boone,1.5,Allstate Corp
337,Iva Flowers,2.9,Liberty Mutual
196,Ruth Nelson,2.0,Liberty Mutual
798,Lillie Webb,2.3,Liberty Mutual
028,Rose Stevens,1.5,Kemper
541,Madge Parsons,1.2,State Farm
951,Blanche Mills,1.0,USAA
281,Clarence Hernandez,1.3,Progressive
024,Ryan Reyes,2.9,Liberty Mutual
859,Seth Quinn,1.1,Kemper
431,Ricky Graham,2.5,USAA
889,Eva Alvarez,1.1,Kemper
639,Nathan Rhodes,1.1,Travelers
154,Elijah Gonzalez,2.6,Kemper
587,Harriet Webster,2.4,State Farm
449,Jay Wolfe,2.1,Kemper
376,Frank Marsh,2.1,Progressive
343,Claudia Hopkins,2.3,USAA
778,Allie Hubbard,1.2,USAA
271,Theodore McDonald,2.9,Progressive
314,Eula Bailey,1.2,Progressive
685,Elsie Wright,3.0,Auto-Owners Insurance
568,Randall Shelton,2.2,Liberty Mutual
625,Milton Lee,2.6,Progressive
722,Blake Ferguson,2.3,State Farm
308,Kathryn Ramsey,2.3,Allstate Corp
505,Maurice Boyd,1.2,Liberty Mutual
421,Rosalie Jennings,1.3,Liberty Mutual
887,Henry Dawson,2.5,USAA
978,Louis Strickland,1.2,Auto-Owners Insurance
466,Russell Nash,2.3,Progressive
528,Ellen Hughes,3.0,Progressive
712,Tom Bailey,2.3,Liberty Mutual
308,Rosie Manning,4.0,Allstate Corp
096,Dylan Higgins,4.0,Travelers
833,Eleanor Garner,1.1,Progressive
604,Isabella Mitchell,2.1,Travelers
821,Jerome Thomas,2.9,USAA
863,Susan Little,2.9,Kemper
120,Lenora Burgess,2.1,Auto-Owners Insurance
179,Pearl Brock,1.3,Auto-Owners Insurance
697,Lillian Hall,2.5,Liberty Mutual
727,Bernice Casey,2.3,USAA
085,Lora Roberson,2.7,Progressive
207,May Price,1.0,State Farm
654,David Lane,2.3,Liberty Mutual
665,Gussie Moran,1.1,Liberty Mutual
717,Millie Mullins,4.0,Allstate Corp
161,Mabel Pope,1.2,Travelers
774,Bertha Holt,2.1,Allstate Corp
024,Ernest Wright,4.0,USAA
998,Lydia Robinson,2.7,Travelers
558,Mathilda Bridges,2.2,State Farm
528,Gary Frazier,4.0,Progressive
487,Ruth Simpson,1.3,Progressive
963,Ivan Reyes,2.9,Allstate Corp
158,Ricardo Scott,2.2,USAA
391,Peter Henderson,2.6,Allstate Corp
104,Maud Boyd,1.5,Auto-Owners Insurance
505,Franklin Paul,2.5,Allstate Corp
185,James Gordon,2.5,State Farm
637,Jason Shaw,2.1,USAA
183,Lucas Jones,1.1,Kemper
093,Jordan Anderson,3.0,Travelers
758,Alejandro Burke,1.5,Travelers
796,Ralph Schultz,2.6,Travelers
502,Sylvia Briggs,2.1,State Farm
510,Rhoda Poole,2.6,USAA
440,Marcus Riley,2.3,Auto-Owners Insurance
570,Brett Turner,2.6,Liberty Mutual
416,Patrick Peterson,1.0,Travelers
659,Francis Sanders,1.3,Auto-Owners Insurance
389,Dorothy Turner,2.5,Auto-Owners Insurance
593,Rose Strickland,1.1,Liberty Mutual
964,Georgie Medina,2.2,State Farm
567,Charlotte Gross,1.2,Allstate Corp
106,Georgie Arnold,2.0,Progressive
629,Roxie Hansen,2.2,Allstate Corp
649,Matilda Cooper,2.2,Liberty Mutual
213,John Tran,2.9,Progressive
308,Scott Gross,1.1,Travelers
745,Ernest Quinn,1.5,Liberty Mutual
929,Lottie Allen,4.0,Auto-Owners Insurance
225,Christina Larson,2.0,Progressive
567,Lelia Sutton,3.0,Kemper
977,Hester Gonzalez,1.2,State Farm
264,Philip Boone,1.0,Allstate Corp
320,Austin Miles,2.2,Kemper
387,Mayme Santos,2.3,Progressive
580,Marian Mann,2.6,State Farm
014,Harvey Tucker,2.6,State Farm
477,Nell Mason,2.4,Progressive
768,Jacob Tate,3.0,Allstate Corp
541,Arthur Washington,4.0,Auto-Owners Insurance
136,Lola Kim,2.3,Allstate Corp
746,Mathilda Reyes,1.0,State Farm
456,Ella Fletcher,2.4,State Farm
116,Lottie Floyd,2.5,Kemper
601,Marguerite Robbins,1.2,Travelers
491,Lelia Drake,2.5,Travelers
340,Jay Bridges,1.3,Travelers
313,Louise Fisher,2.6,USAA
356,Lou Ray,2.2,Progressive
428,Alta Christensen,2.2,State Farm
278,Tony Black,2.1,USAA
222,Josie Thornton,1.3,Auto-Owners Insurance
